Ticker,Sector,Latest_Headline,Forecast_Score,Forecast_Direction,Actual_Direction,Actual_Return_Pct,Streak_Days,Streak_Return,Momentum,Date,News_Source,News_Time,Headline_Count,Severity,Impact,Signal_Quality,News_URL,Technical_Score,Tech_Signals,Fundamental_Score,Fund_Concern,Macro_Score,Macro_Context,Composite_Score,Composite_Direction,Composite_Severity,BT_Swing,BT_1M,BT_3M,BT_6M,BT_1M_N,BT_Total_Preds,BT_Forward_Days,BT_Threshold,BT_Category,Est_Horizon,BT_ATR_Pct,BT_SL_Level,TR_total_trades,TR_wins,TR_losses,TR_win_rate,TR_avg_win_pct,TR_avg_loss_pct,TR_profit_factor,TR_total_return_pct,TR_avg_holding_days,TR_long_trades,TR_short_trades,TR_long_win_rate,TR_short_win_rate,TR_stop_loss_exits,TR_signal_flip_exits,Tech_Score,News_Score,Fund_Score,Direction_Label,Horizon,Category,Hit,BT_Accuracy,BT_PF,BT_Trades,BT_Signal_Rate,N_Catalysts,News_Direction,Corrected,BT_Avg_SL,Momentum_Direction
TBOTEK,,,,,,-2.74,,,,2026-08-19,,,,,,,,,,,,0.4,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,MID,,,,,,,,,,0.0
TCS,,,,,,0.39,,,,2026-08-19,,,,,,,,,,,,1.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-90.8,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TRENT,,,,,,0.37,,,,2026-08-19,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
UNOMINDA,,,,,,-0.08,,,,2026-08-19,,,,,,,,,,,,0.4,,-25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,0.0,NEGATIVE,,LARGE,,,,,,,,,,-1.0
VIJAYA,,,,,,-0.49,,,,2026-08-19,,,,,,,,,,,,-1.4,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MID,,,,,,,,,,0.0
ZFCVINDIA,,,,,,-2.09,,,,2026-08-19,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ZYDUSLIFE,,,,,,-0.99,,,,2026-08-19,,,,,,,,,,,,-1.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
ECLERX,,,,,,1.53,,,,2026-08-19,,,,,,,,,,,,1.5,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
AIAENG,,,,,,-0.62,,,,2026-08-20,,,,,,,,,,,,2.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
AFFLE,,,,,,2.11,,,,2026-08-20,,,,,,,,,,,,6.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
APARINDS,,,,,,1.02,,,,2026-08-20,,,,,,,,,,,,2.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ASIANPAINT,,,,,,-0.21,,,,2026-08-20,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BLS,,,,,,0.94,,,,2026-08-20,,,,,,,,,,,,2.4,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
BSE,,,,,,-1.82,,,,2026-08-20,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.8,1.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BEL,,,,,,0.05,,,,2026-08-20,,,,,,,,,,,,2.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BIKAJI,,,,,,-0.35,,,,2026-08-20,,,,,,,,,,,,-0.7,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MID,,,,,,,,,,0.0
BLUESTARCO,,,,,,1.13,,,,2026-08-20,,,,,,,,,,,,2.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,88.2,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
BRITANNIA,,,,,,1.74,,,,2026-08-20,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
CAPLIPOINT,,,,,,-1.61,,,,2026-08-20,,,,,,,,,,,,-1.6,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MID,,,,,,,,,,0.0
CEMPRO,,,,,,0.65,,,,2026-08-20,,,,,,,,,,,,2.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
DOMS,,,,,,0.77,,,,2026-08-20,,,,,,,,,,,,2.4,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MID,,,,,,,,,,0.0
DIXON,,,,,,2.68,,,,2026-08-20,,,,,,,,,,,,2.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ELGIEQUIP,,,,,,-0.84,,,,2026-08-20,,,,,,,,,,,,2.4,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MID,,,,,,,,,,0.0
ENDURANCE,,,,,,0.44,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GABRIEL,,,,,,-0.13,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MEDANTA,,,,,,-0.64,,,,2026-08-20,,,,,,,,,,,,-1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRANULES,,,,,,0.05,,,,2026-08-20,,,,,,,,,,,,-1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRAVITA,,,,,,-0.02,,,,2026-08-20,,,,,,,,,,,,2.4,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.7,3.0,NEUTRAL,,MID,,,,,,,,,,0.0
HSCL,,,,,,-6.14,,,,2026-08-20,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
HINDZINC,,,,,,3.03,,,,2026-08-20,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
INDHOTEL,,,,,,1.73,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
JSL,,,,,,-0.77,,,,2026-08-20,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
KPIL,,,,,,0.8,,,,2026-08-20,,,,,,,,,,,,2.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
LODHA,,,,,,2.48,,,,2026-08-20,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
LUPIN,,,,,,-1.06,,,,2026-08-20,,,,,,,,,,,,-1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MRF,,,,,,0.28,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MANKIND,,,,,,-0.38,,,,2026-08-20,,,,,,,,,,,,-1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89.7,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MARICO,,,,,,0.98,,,,2026-08-20,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MAXHEALTH,,,,,,0.09,,,,2026-08-20,,,,,,,,,,,,-1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MSUMI,,,,,,-0.2,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MPHASIS,,,,,,0.23,,,,2026-08-20,,,,,,,,,,,,2.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MCX,,,,,,5.15,,,,2026-08-20,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-63.3,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NMDC,,,,,,0.72,,,,2026-08-20,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NATIONALUM,,,,,,-0.25,,,,2026-08-20,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NAVINFLUOR,,,,,,-0.26,,,,2026-08-20,,,,,,,,,,,,0.2,,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,0.0,NEGATIVE,,LARGE,,,,,,,,,,-1.0
NETWEB,,,,,,7.0,,,,2026-08-20,,,,,,,,,,,,2.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
OBEROIRLTY,,,,,,1.87,,,,2026-08-20,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ONGC,,,,,,0.21,,,,2026-08-20,,,,,,,,,,,,-1.3,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2.0,13.0,POSITIVE,,MEGA,,,,,,,,,,1.0
OFSS,,,,,,0.44,,,,2026-08-20,,,,,,,,,,,,2.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
PAGEIND,,,,,,0.75,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PATANJALI,,,,,,0.38,,,,2026-08-20,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.9,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
RRKABEL,,,,,,-0.16,,,,2026-08-20,,,,,,,,,,,,2.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
SARDAEN,,,,,,-0.53,,,,2026-08-20,,,,,,,,,,,,0.2,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MID,,,,,,,,,,0.0
SOLARINDS,,,,,,0.2,,,,2026-08-20,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TBOTEK,,,,,,2.48,,,,2026-08-20,,,,,,,,,,,,0.7,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,MID,,,,,,,,,,0.0
TCS,,,,,,0.39,,,,2026-08-20,,,,,,,,,,,,2.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TRENT,,,,,,0.58,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
UNOMINDA,,,,,,-0.9,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
VIJAYA,,,,,,0.56,,,,2026-08-20,,,,,,,,,,,,-1.6,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MID,,,,,,,,,,0.0
ZFCVINDIA,,,,,,0.18,,,,2026-08-20,,,,,,,,,,,,0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ZYDUSLIFE,,,,,,0.29,,,,2026-08-20,,,,,,,,,,,,-1.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
ECLERX,,,,,,-1.53,,,,2026-08-20,,,,,,,,,,,,2.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
AIAENG,,,,,,-0.2,,,,2026-08-21,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
AFFLE,,,,,,-0.62,,,,2026-08-21,,,,,,,,,,,,4.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
APARINDS,,,,,,0.43,,,,2026-08-21,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ASIANPAINT,,,,,,0.56,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BLS,,,,,,-0.96,,,,2026-08-21,,,,,,,,,,,,2.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
BSE,,,,,,-1.52,,,,2026-08-21,,,,,,,,,,,,2.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-11.1,1.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BEL,,,,,,1.12,,,,2026-08-21,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,42.2,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BIKAJI,,,,,,-0.21,,,,2026-08-21,,,,,,,,,,,,-2.1,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MID,,,,,,,,,,0.0
BLUESTARCO,,,,,,0.13,,,,2026-08-21,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
BRITANNIA,,,,,,-3.3,,,,2026-08-21,,,,,,,,,,,,-2.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.2,1.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
CAPLIPOINT,,,,,,1.23,,,,2026-08-21,,,,,,,,,,,,-0.9,,-25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,3.0,NEGATIVE,,MID,,,,,,,,,,-1.0
CEMPRO,,,,,,0.2,,,,2026-08-21,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
DOMS,,,,,,-0.16,,,,2026-08-21,,,,,,,,,,,,2.7,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MID,,,,,,,,,,0.0
DIXON,,,,,,0.0,,,,2026-08-21,,,,,,,,,,,,3.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ELGIEQUIP,,,,,,0.3,,,,2026-08-21,,,,,,,,,,,,2.7,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MID,,,,,,,,,,0.0
ENDURANCE,,,,,,0.93,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GABRIEL,,,,,,-1.13,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MEDANTA,,,,,,0.11,,,,2026-08-21,,,,,,,,,,,,-0.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRANULES,,,,,,1.97,,,,2026-08-21,,,,,,,,,,,,-0.9,,-25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,5.0,NEGATIVE,,LARGE,,,,,,,,,,-1.0
GRAVITA,,,,,,1.61,,,,2026-08-21,,,,,,,,,,,,2.7,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.7,3.0,NEUTRAL,,MID,,,,,,,,,,0.0
HSCL,,,,,,-7.07,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
HINDZINC,,,,,,3.66,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
INDHOTEL,,,,,,-0.79,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
JSL,,,,,,-2.37,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
KPIL,,,,,,1.22,,,,2026-08-21,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
LODHA,,,,,,0.16,,,,2026-08-21,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
LUPIN,,,,,,0.01,,,,2026-08-21,,,,,,,,,,,,-0.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MRF,,,,,,-1.0,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MANKIND,,,,,,-0.04,,,,2026-08-21,,,,,,,,,,,,-0.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89.7,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MARICO,,,,,,-1.06,,,,2026-08-21,,,,,,,,,,,,-2.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MAXHEALTH,,,,,,0.21,,,,2026-08-21,,,,,,,,,,,,-0.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MSUMI,,,,,,-2.09,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MPHASIS,,,,,,0.0,,,,2026-08-21,,,,,,,,,,,,3.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MCX,,,,,,1.89,,,,2026-08-21,,,,,,,,,,,,2.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,69.1,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NMDC,,,,,,0.79,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NATIONALUM,,,,,,2.3,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,17.1,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NAVINFLUOR,,,,,,-0.6,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NETWEB,,,,,,3.34,,,,2026-08-21,,,,,,,,,,,,3.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,82.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
OBEROIRLTY,,,,,,-0.98,,,,2026-08-21,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ONGC,,,,,,-0.88,,,,2026-08-21,,,,,,,,,,,,-1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3,13.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
OFSS,,,,,,-0.86,,,,2026-08-21,,,,,,,,,,,,3.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
PAGEIND,,,,,,-0.07,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PATANJALI,,,,,,-1.22,,,,2026-08-21,,,,,,,,,,,,-2.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
RRKABEL,,,,,,0.87,,,,2026-08-21,,,,,,,,,,,,2.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
SARDAEN,,,,,,0.25,,,,2026-08-21,,,,,,,,,,,,0.1,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MID,,,,,,,,,,0.0
SOLARINDS,,,,,,0.71,,,,2026-08-21,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TBOTEK,,,,,,-0.36,,,,2026-08-21,,,,,,,,,,,,0.2,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,MID,,,,,,,,,,0.0
TCS,,,,,,0.17,,,,2026-08-21,,,,,,,,,,,,3.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-56.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TRENT,,,,,,-1.55,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
UNOMINDA,,,,,,0.36,,,,2026-08-21,,,,,,,,,,,,0.2,,-26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,0.0,NEGATIVE,,LARGE,,,,,,,,,,-1.0
VIJAYA,,,,,,0.4,,,,2026-08-21,,,,,,,,,,,,-0.9,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MID,,,,,,,,,,0.0
ZFCVINDIA,,,,,,1.54,,,,2026-08-21,,,,,,,,,,,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ZYDUSLIFE,,,,,,1.11,,,,2026-08-21,,,,,,,,,,,,-0.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
ECLERX,,,,,,0.6,,,,2026-08-21,,,,,,,,,,,,3.2,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
AIAENG,,,,,,-1.67,,,,2026-08-24,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
